continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
Asia,Philippines,24/05/2021,1184706,4894,4968.714,19983,32,103,10668.518,44.071,44.744,179.951,0.288,0.928,0.88,,,,,,,,,12440790,40302,112.032,0.363,49026,0.441,0.1013,9.9,people tested,4305575,3318646,986929,,135670,164986,3.88,2.99,0.89,,1486,131577,0.118,68.06,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,25/05/2021,1188672,3966,4897.714,20019,36,92.429,10704.233,35.715,44.105,180.275,0.324,0.832,0.98,,,,,,,,,12499782,58992,112.563,0.531,49886,0.449,0.0982,10.2,people tested,4495375,3466314,1029061,,189800,170844,4.05,3.12,0.93,,1538,136196,0.123,68.06,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,26/05/2021,1193976,5304,4986.429,20169,150,94.571,10751.997,47.764,44.904,181.626,1.351,0.852,1.07,,,,,,,,,12556848,57066,113.077,0.514,50669,0.456,0.0984,10.2,people tested,4666358,,,,170983,165353,4.2,,,,1489,126062,0.114,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,27/05/2021,1200430,6454,5039.286,20379,210,105.429,10810.116,58.12,45.38,183.517,1.891,0.949,1.13,,,,,,,,,12612264,55416,113.576,0.499,50839,0.458,0.0991,10.1,people tested,4862358,,,,196000,163436,4.38,,,,1472,115928,0.104,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,28/05/2021,1209154,8724,5393,20566,187,114.714,10888.678,78.561,48.565,185.201,1.684,1.033,1.18,,,,,,,,,12667305,55041,114.072,0.496,51100,0.46,0.1055,9.5,people tested,,,,,,144598,,,,,1302,105794,0.095,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,29/05/2021,1216582,7428,5480.714,20722,156,110.857,10955.568,66.891,49.355,186.606,1.405,0.998,1.15,,,,,,,,,12722217,54912,114.566,0.494,51271,0.462,0.1069,9.4,people tested,,,,,,139596,,,,,1257,103608,0.093,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,30/05/2021,1223627,7045,6259.286,20860,138,129.857,11019.01,63.442,56.366,187.849,1.243,1.169,1.13,,,,,,,,,12763178,40961,114.935,0.369,51813,0.467,0.1208,8.3,people tested,5180721,3974350,1206371,,,144402,4.67,3.58,1.09,,1300,105898,0.095,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,31/05/2021,1230301,6674,6513.571,20966,106,140.429,11079.111,60.101,58.656,188.803,0.955,1.265,1.1,,,,,,,,,12805071,41893,115.312,0.377,52040,0.469,0.1252,8,people tested,,,,,,139410,,,,,1255,103199,0.093,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,37388.3,4.21,33.71,336.6892424
Asia,Philippines,01/06/2021,1235467,5166,6685,21012,46,141.857,11125.632,46.521,60.2,189.217,0.414,1.277,1.08,,,,,,,,,12858660,53589,115.795,0.483,51268,0.462,0.1304,7.7,people tested,5382172,,,,,126685,4.85,,,,1141,91630,0.083,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,02/06/2021,1240716,5249,6677.143,21158,146,141.286,11172.9,47.268,60.129,190.532,1.315,1.272,1.06,,,,,,,,,12914513,55853,116.298,0.503,51095,0.46,0.1307,7.7,people tested,5517523,4174416,1343107,,135351,121595,4.97,3.76,1.21,,1095,86642,0.078,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,03/06/2021,1247899,7183,6781.286,21357,199,139.714,11237.584,64.684,61.067,192.324,1.792,1.258,1.06,,,,,,,,,12968342,53829,116.783,0.485,50868,0.458,0.1333,7.5,people tested,,,,,,115824,,,,,1043,84234,0.076,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,04/06/2021,1255337,7438,6597.571,21537,180,138.714,11304.565,66.981,59.412,193.945,1.621,1.249,1.04,,,,,,,,,13019755,51413,117.246,0.463,50350,0.453,0.131,7.6,people tested,5828735,4343914,1484821,,,122894,5.25,3.91,1.34,,1107,81825,0.074,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,05/06/2021,1262273,6936,6527.286,21732,195,144.286,11367.025,62.46,58.78,195.701,1.756,1.299,1.03,,,,,,,,,13073671,53916,117.731,0.486,50208,0.452,0.13,7.7,people tested,5907255,4386467,1520788,,78520,118951,5.32,3.95,1.37,,1071,73389,0.066,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,06/06/2021,1269478,7205,6550.143,21898,166,148.286,11431.907,64.882,58.985,197.196,1.495,1.335,1.04,,,,,,,,,13110370,36699,118.062,0.33,49599,0.447,0.1321,7.6,people tested,5965651,4421319,1544332,,58396,112133,5.37,3.98,1.39,,1010,63853,0.058,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,07/06/2021,1276004,6526,6529,21969,71,143.286,11490.675,58.768,58.795,197.835,0.639,1.29,1.03,,,,,,,,,13154530,44160,118.459,0.398,49923,0.45,0.1308,7.6,people tested,6096208,4491948,1604260,,130557,116394,5.49,4.05,1.44,,1048,64416,0.058,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,08/06/2021,1280773,4769,6472.286,22064,95,150.286,11533.621,42.946,58.284,198.691,0.855,1.353,1.02,,,,,,,,,13210561,56031,118.964,0.505,50272,0.453,0.1287,7.8,people tested,6314548,4632826,1681722,,218340,133197,5.69,4.17,1.51,,1199,75014,0.068,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,09/06/2021,1286217,5444,6500.143,22190,126,147.429,11582.646,49.024,58.535,199.825,1.135,1.328,1.02,,,,,,,,,13269085,58524,119.491,0.527,50653,0.456,0.1283,7.8,people tested,6470776,4724263,1746513,,156228,136179,5.83,4.25,1.57,,1226,78550,0.071,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,10/06/2021,1293687,7470,6541.143,22312,122,136.429,11649.914,67.269,58.904,200.924,1.099,1.229,1.03,,,,,,,,,13330483,61398,120.044,0.553,51734,0.466,0.1264,7.9,people tested,6614417,,,,143641,134470,5.96,,,,1211,80267,0.072,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,11/06/2021,1300349,6662,6430.286,22507,195,138.571,11709.907,59.993,57.906,202.68,1.756,1.248,1.01,,,,,,,,,13387600,57117,120.558,0.514,52549,0.473,0.1224,8.2,people tested,,,,,,130500,,,,,1175,81985,0.074,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,12/06/2021,1308352,8003,6582.714,22652,145,131.429,11781.976,72.069,59.279,203.986,1.306,1.184,1.03,,,,,,,,,13438746,51146,121.019,0.461,52154,0.47,0.1262,7.9,people tested,6870054,5014582,1855472,,,137543,6.19,4.52,1.67,,1239,89731,0.081,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,13/06/2021,1315639,7287,6594.429,22788,136,127.143,11847.597,65.621,59.384,205.211,1.225,1.145,1.03,,,,,,,,,13475459,36713,121.349,0.331,52156,0.47,0.1264,7.9,people tested,6948549,5068855,1879694,,78495,140414,6.26,4.56,1.69,,1264,92505,0.083,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,14/06/2021,1322053,6414,6578.429,22845,57,125.143,11905.356,57.759,59.24,205.724,0.513,1.127,1.01,,,,,,,,,13517678,42219,121.729,0.38,51878,0.467,0.1268,7.9,people tested,7045380,5132000,1903000,,96831,135596,6.34,4.62,1.71,,1221,91436,0.082,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,15/06/2021,1327431,5378,6665.429,22963,118,128.429,11953.786,48.43,60.024,206.786,1.063,1.157,1,,,,,,,,,13568585,50907,122.188,0.458,51146,0.461,0.1303,7.7,people tested,7368309,5392859,1975450,,322929,150537,6.64,4.86,1.78,,1356,108576,0.098,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,16/06/2021,1332832,5401,6659.286,23121,158,133,12002.423,48.637,59.968,208.209,1.423,1.198,0.98,,,,,,,,,13621467,52882,122.664,0.476,50340,0.453,0.1323,7.6,people tested,7563241,5551087,2012154,,194932,156066,6.81,5,1.81,,1405,118118,0.106,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,17/06/2021,1339457,6625,6538.571,23276,155,137.714,12062.083,59.659,58.881,209.605,1.396,1.24,0.96,,,,,,,,,13678687,57220,123.179,0.515,49743,0.448,0.1314,7.6,people tested,7848392,5783258,2065134,,285151,176282,7.07,5.21,1.86,,1587,137460,0.124,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,18/06/2021,1346276,6819,6561,23385,109,125.429,12123.489,61.406,59.083,210.587,0.982,1.13,0.93,,,,,,,,,13733376,54689,123.672,0.492,49397,0.445,0.1328,7.5,people tested,8050711,5953810,2096901,,202319,186925,7.25,5.36,1.89,,1683,148000,0.133,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,19/06/2021,1353220,6944,6409.714,23538,153,126.571,12186.021,62.532,57.721,211.964,1.378,1.14,0.92,,,,,,,,,13784620,51244,124.133,0.461,49411,0.445,0.1297,7.7,people tested,8222759,6102625,2120134,,172048,193244,7.4,5.5,1.91,,1740,155435,0.14,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,20/06/2021,1359015,5795,6196.571,23621,83,119,12238.206,52.185,55.801,212.712,0.747,1.072,0.9,,,,,,,,,13821860,37240,124.469,0.335,49486,0.446,0.1252,8,people tested,8407342,6253400,2153942,,184583,208399,7.57,5.63,1.94,,1877,169221,0.152,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,21/06/2021,1364239,5224,6026.571,23749,128,129.143,12285.25,47.043,54.271,213.865,1.153,1.163,0.89,,,,,,,,,13860338,38478,124.815,0.347,48951,0.441,0.1231,8.1,people tested,8591406,7045380,2183489,,184064,220861,7.74,6.34,1.97,,1989,273340,0.246,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,22/06/2021,1367894,3655,5780.429,23809,60,120.857,12318.164,32.914,52.054,214.405,0.54,1.088,0.89,,,,,,,,,13912256,51918,125.283,0.468,49096,0.442,0.1177,8.5,people tested,,,,,,208700,,,,,1879,245015,0.221,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,23/06/2021,1372232,4338,5628.571,23928,119,115.286,12357.228,39.065,50.686,215.477,1.072,1.038,0.92,,,,,,,,,13969524,57268,125.798,0.516,49722,0.448,0.1132,8.8,people tested,,,,,,214824,,,,,1935,231352,0.208,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,24/06/2021,1378260,6028,5543.286,24036,108,108.571,12411.511,54.283,49.918,216.449,0.973,0.978,0.95,,,,,,,,,14024593,55069,126.294,0.496,49415,0.445,0.1122,8.9,people tested,,,,,,208060,,,,,1874,207125,0.187,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,25/06/2021,1385053,6793,5539.571,24152,116,109.571,12472.684,61.172,49.885,217.494,1.045,0.987,0.98,,,,,,,,,14079264,54671,126.787,0.492,49413,0.445,0.1121,8.9,people tested,9542612,7295715,2246897,,,213129,8.59,6.57,2.02,,1919,191701,0.173,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,26/06/2021,1391911,6858,5527.286,24244,92,100.857,12534.442,61.758,49.774,218.322,0.828,0.908,0.98,,,,,,,,,14129280,50016,127.237,0.45,49237,0.443,0.1123,8.9,people tested,,,,,,225893,,,,,2034,187757,0.169,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,27/06/2021,1397992,6081,5568.143,24372,128,107.286,12589.202,54.761,50.142,219.475,1.153,0.966,0.98,,,,,,,,,14166642,37362,127.573,0.336,49255,0.444,0.113,8.8,people tested,10065414,7538128,2527286,,,236867,9.06,6.79,2.28,,2133,183533,0.165,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,28/06/2021,1403588,5596,5621.286,24456,84,101,12639.595,50.393,50.621,220.231,0.756,0.91,0.97,,,,,,,,,14206346,39704,127.931,0.358,49430,0.445,0.1137,8.8,people tested,,,,,,222783,,,,,2006,79524,0.072,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,29/06/2021,1408058,4470,5737.714,24557,101,106.857,12679.849,40.253,51.669,221.141,0.91,0.962,0.97,,,,,,,,,14259371,53025,128.409,0.478,49588,0.447,0.1157,8.6,people tested,10236354,7665974,2570380,,,201021,9.22,6.9,2.31,,1810,79716,0.072,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,30/06/2021,1412559,4501,5761,24662,105,104.857,12720.381,40.532,51.879,222.086,0.946,0.944,0.96,,,,,,,,,14316229,56858,128.921,0.512,49529,0.446,0.1163,8.6,people tested,10443407,7810469,2632938,,207053,196628,9.4,7.03,2.37,,1771,91417,0.082,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,53941.2,5.75,32.86,485.7514721
Asia,Philippines,01/07/2021,1418337,5778,5725.286,24797,135,108.714,12772.413,52.032,51.557,223.302,1.216,0.979,0.95,,,,,,,,,14373119,56890,129.433,0.512,49789,0.448,0.115,8.7,people tested,10703704,8002640,2701064,,260297,199842,9.64,7.21,2.43,,1800,109930,0.099,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,02/07/2021,1424518,6181,5637.857,24973,176,117.286,12828.074,55.661,50.77,224.887,1.585,1.056,0.95,,,,,,,,,14423575,50456,129.887,0.454,49187,0.443,0.1146,8.7,people tested,,,,,,213695,,,,,1924,140822,0.127,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,03/07/2021,1430419,5901,5501.143,25063,90,117,12881.214,53.14,49.539,225.697,0.81,1.054,0.95,,,,,,,,,14476206,52631,130.361,0.474,49561,0.446,0.111,9,people tested,,,,,,224177,,,,,2019,163339,0.147,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,04/07/2021,1436369,5950,5482.429,25149,86,111,12934.795,53.581,49.37,226.472,0.774,1,0.96,,,,,,,,,14512255,36049,130.686,0.325,49373,0.445,0.111,9,people tested,11708029,8839124,2868905,,,234659,10.54,7.96,2.58,,2113,185857,0.167,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,05/07/2021,1441746,5377,5451.143,25192,43,105.143,12983.216,48.421,49.089,226.859,0.387,0.947,0.96,,,,,,,,,14550638,38383,131.031,0.346,49185,0.443,0.1108,9,people tested,,,,,,241005,,,,,2170,191598,0.173,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,06/07/2021,1445832,4086,5396.286,25296,104,105.571,13020.011,36.795,48.595,227.796,0.937,0.951,0.95,,,,,,,,,14605249,54611,131.523,0.492,49411,0.445,0.1092,9.2,people tested,11967805,9047357,2920448,,,247350,10.78,8.15,2.63,,2227,197340,0.178,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,07/07/2021,1450110,4278,5364.429,25459,163,113.857,13058.535,38.524,48.308,229.263,1.468,1.025,0.95,,,,,,,,,14660578,55329,132.021,0.498,49193,0.443,0.109,9.2,people tested,12179437,9208070,2971367,,211632,248004,10.97,8.29,2.68,,2233,199657,0.18,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,08/07/2021,1455585,5475,5321.143,25650,191,121.857,13107.839,49.303,47.918,230.983,1.72,1.097,0.95,,,,,,,,,14716002,55424,132.521,0.499,48983,0.441,0.1086,9.2,people tested,12489777,9399801,3089976,,310340,255153,11.25,8.46,2.78,,2298,199594,0.18,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
Asia,Philippines,09/07/2021,1461455,5870,5276.714,25720,70,106.714,13160.699,52.861,47.518,231.614,0.63,0.961,0.95,,,,,,,,,14768557,52555,132.994,0.473,49283,0.444,0.1071,9.3,people tested,,,,,,239656,,,,,2158,172392,0.155,71.76,111046910,351.873,25.2,4.803,2.661,7599.188,,370.437,7.07,7.8,40.8,78.463,1,71.23,0.718,,,,
